1080,544,0
439,1055,225
737,548,122
906,868,328
704,837,140
842,702,183
237,144,0
418,541,46
785,275,0
227,420,0
631,825,355
793,56,0
639,506,25
428,726,230
730,756,246
21,808,0
648,512,33
763,13,0
324,210,49
291,155,17
569,58,0
919,65,0
632,69,0
274,1004,135
268,646,11
741,236,102
141,889,0
703,938,220
56,756,0
483,885,208
619,693,409
994,843,0
482,719,332
341,1048,583
1062,72,0
551,612,445
28,319,0
570,201,0
356,214,38
678,131,0
568,560,158
789,836,308
175,217,0
803,1066,147
696,374,299
89,186,0
241,610,32
191,754,0
933,576,191
62,299,0
306,1051,586
189,1025,0
803,588,60
680,914,218
236,300,0
621,287,73
511,112,0
555,249,16
11,223,0
687,348,270
530,52,0
826,839,441
838,626,361
94,430,0
300,29,0
867,429,0
954,438,0
1029,359,0
1042,391,0
903,230,0
868,772,298
879,381,0
649,987,339
444,888,149
344,342,28
810,331,0
167,15,0
982,566,0
779,860,179
435,228,0
63,469,0
407,639,74
897,596,224
789,331,0
458,461,173
626,795,224
258,571,34
234,398,0
157,1028,0
411,1025,171
870,313,0
127,126,0
541,854,191
933,1046,35
607,758,149
124,568,0
575,843,306
817,5,0
539,259,20
1018,302,0
593,1048,206
13,71,0
927,1042,35
75,528,0
1021,875,0
61,271,0
816,155,89
422,588,90
491,619,314
856,1055,169
439,1078,368
543,76,0
1029,1032,0
631,676,347
741,697,99
835,696,176
168,11,0
586,903,317
77,425,0
679,798,97
854,625,336
308,30,0
377,839,41
273,627,7
765,175,102
346,999,461
844,628,360
138,38,0
461,1004,68
3,427,0
798,950,154
703,840,147
897,77,0
1003,999,0
927,184,0
771,266,8
98,1071,0
194,249,0
888,316,0
257,1002,33
810,15,0
512,713,311
410,547,63
607,79,0
617,859,592
1051,443,0
1009,389,0
949,289,0
1015,1024,0
312,658,10
148,947,0
822,205,0
668,909,230
341,349,20
157,128,0
722,28,0
761,258,54
138,750,0
747,5,0
37,901,0
144,856,0
720,840,137
821,667,165
407,98,0
233,74,0
141,594,20
618,368,193
664,511,18
502,476,106
471,1044,89
99,229,0
581,686,547
772,16,0
244,251,17
750,344,144
66,525,0
479,405,234
3,604,0
354,277,50
440,790,94
664,669,119
243,289,11
785,579,20
388,62,0
2,71,0
274,648,11
39,567,0
300,917,159
258,238,99
381,502,27
373,567,22
246,372,0
842,854,383
268,809,13
291,1032,363
2,63,0
839,572,145
353,445,18
882,782,217
187,159,0
14,907,0
672,230,46
900,201,0
408,831,97
518,971,294
983,316,0
982,73,0
1011,429,0
282,395,51
97,515,0
6,842,0
557,364,121
943,811,293
980,841,0
881,948,253
433,241,0
1017,352,0
1003,367,0
667,1018,409
236,461,108
1006,713,0
465,762,219
323,191,58
21,268,0
212,547,112
686,955,354
220,943,0
138,902,0
216,285,0
151,214,0
999,658,51
868,46,7
857,136,0
376,988,100
5,808,0
82,103,0
141,772,0
520,316,94
555,247,12
433,349,34
812,527,327
821,618,174
13,884,0
176,684,7
723,419,49
405,13,0
901,708,352
198,124,0
32,655,0
423,66,0
193,236,0
763,699,188
350,359,20
55,805,0
96,1060,0
298,215,45
510,461,136
674,69,0
198,48,0
86,110,0
552,108,0
532,929,232
1073,1078,0
579,214,0
611,78,0
926,211,0
732,176,81
743,1070,346
968,462,0
934,121,0
520,477,107
273,183,14
504,230,0
785,284,0
66,973,0
967,1016,0
489,720,251
623,513,29
397,397,22
441,404,86
64,815,0
95,357,0
509,603,487
654,791,185
976,600,0
728,256,115
807,507,344
726,559,108
456,470,139
52,926,0
951,761,265
150,523,0
275,97,0
192,387,0
336,196,45
249,1029,39
113,35,0
55,811,0
518,143,0
39,465,0
664,79,0
800,414,0
439,550,127
100,966,0
194,876,0
88,985,0
634,84,0
849,106,16
684,633,111
413,168,0
17,476,0
256,509,56
418,630,50
984,418,0
968,723,159
982,973,12
599,630,362
828,218,0
847,253,0
185,609,82
361,671,21
403,1005,199
193,742,0
23,763,0
950,331,0
945,649,183
772,811,318
79,31,0
775,558,51
275,740,10
558,891,214
192,65,0
1065,734,0
995,505,0
640,253,51
812,494,263
585,563,90
906,163,0
255,284,48
97,391,0
99,361,0
221,682,47
71,179,0
399,901,45
426,871,238
679,1066,372
116,51,0
439,333,43
302,455,33
341,379,34
45,308,0
8,951,0
692,1033,353
52,788,0
522,205,0
189,680,10
341,263,44
799,447,25
983,1039,0
663,558,117
47,562,0
368,546,30
175,38,0
473,170,0
911,1049,71
558,232,0
918,652,311
991,390,0
97,225,0
1064,865,0
715,737,124
353,631,17
356,465,19
863,527,310
926,692,276
283,31,0
912,27,0
955,96,0
194,23,0
1079,510,0
222,100,0
202,731,9
784,475,143
85,895,0
955,152,0
137,1058,0
121,269,0
197,127,0
916,59,0
96,675,0
61,236,0
909,94,0
900,245,0
312,1012,383
942,616,172
832,535,400
961,791,177
216,237,0
414,53,0
333,137,41
532,111,0
966,567,0
546,370,78
1080,382,0
681,780,115
345,175,29
707,797,136
367,270,27
688,972,344
760,1073,287
116,964,0
1032,44,0
907,836,288
772,744,354
1063,540,0
389,1035,123
280,203,56
479,559,310
372,784,177
237,185,0
957,676,190
693,560,41
964,305,0
444,331,86
60,464,0
43,943,0
470,740,263
753,440,14
134,309,0
615,184,0
171,199,0
240,865,7
844,1,0
306,931,198
510,37,0
55,1080,0
72,373,0
729,759,227
376,253,9
16,346,0
1039,258,0
621,522,32
1003,184,0
798,154,114
924,832,329
714,439,9
925,984,12
243,267,15
316,193,57
903,566,132
243,304,12
218,560,103
331,285,43
606,1057,309
277,582,15
542,106,0
969,592,0
525,648,421
484,1075,161
585,145,0
66,463,0
587,984,174
1058,978,0
522,859,149
853,148,0
1044,898,0
754,861,185
16,774,0
256,70,0
249,790,7
970,407,0
387,915,66
755,549,42
579,1019,150
606,388,113
266,980,43
575,223,0
1061,716,0
804,889,222
538,929,237
272,1056,244
336,671,15
480,499,65
184,107,0
946,188,0
286,7,0
172,147,0
283,289,110
809,545,179
863,89,0
152,330,0
202,74,0
364,895,109
1018,380,0
947,167,0
808,455,86
263,985,53
410,407,17
428,584,103
475,541,194
743,907,227
203,925,0
182,540,166
999,828,0
180,718,15
152,659,5
625,747,148
293,898,94
1045,69,0
704,395,202
778,660,66
289,22,0
378,373,55
277,303,116
708,975,327
196,214,0
53,360,0
1081,792,0
739,435,13
228,720,11
550,279,25
761,42,0
985,49,0
304,851,34
743,898,199
636,880,529
525,611,419
869,52,12
1016,404,0
608,765,158
533,413,149
649,940,299
169,384,0
867,997,83
259,787,9
75,89,0
911,988,11
461,875,105
559,53,0
119,629,0
1053,667,0
588,572,122
25,755,0
984,806,0
387,636,92
529,52,0
542,221,0
520,553,262
762,912,320
215,912,0
597,952,375
497,775,183
1004,176,0
257,246,82
388,830,47
994,989,0
552,442,87
780,162,110
657,1014,414
2,323,0
983,428,0
550,472,135
867,782,335
934,1073,11
907,943,186
1012,267,0
433,629,93
48,535,0
663,237,90
20,294,0
114,132,0
848,232,0
768,895,289
960,1006,11
396,363,17
815,932,125
323,703,12
335,934,271
301,697,9
383,534,24
887,578,165
161,872,0
98,958,0
589,747,233
725,774,193
567,115,0
96,857,0
410,474,26
371,75,0
1075,54,0
379,311,52
75,904,0
853,807,306
202,39,0
197,124,0
669,704,120
151,760,0
243,425,11
1021,776,0
433,153,0
768,11,0
1003,661,13
953,813,270
518,580,312
951,1014,18
98,645,0
724,42,0
263,100,0
889,1038,135
495,182,0
665,567,141
919,742,110
417,223,0
51,815,0
446,380,65
217,308,0
484,304,82
291,261,75
416,989,345
282,77,0
1034,215,0
1075,167,0
898,74,0
521,621,447
871,772,278
233,22,0
132,97,0
424,718,182
278,847,12
83,87,0
795,705,126
457,488,100
728,438,8
606,101,0
934,738,128
854,430,0
618,255,40
935,1025,72
979,379,0
112,834,0
61,119,0
741,1077,360
925,588,184
921,503,0
819,314,0
125,96,0
449,196,0
755,189,108
1036,698,0
798,1058,107
133,1064,0
14,998,0
660,1075,476
747,709,148
108,176,0
1045,258,0
287,423,46
438,1001,141
5,394,0
310,927,257
1047,825,0
267,407,66
774,769,430
997,254,0
334,1025,606
217,734,10
232,287,0
796,150,103
136,658,0
917,421,0
926,543,0
255,955,12
812,982,189
262,1033,81
5,544,0
20,290,0
892,504,153
824,53,37
257,1059,119
258,866,12
313,980,198
135,806,0
934,747,219
994,432,0
56,397,0
119,874,0
217,610,63
562,1066,217
738,157,13
654,866,324
4,309,0
813,114,76
617,142,0
111,1004,0
96,13,0
864,629,353
874,159,0
44,942,0
70,737,0
446,372,52
345,303,37
648,452,72
267,25,0
493,79,0
412,677,129
595,625,362
611,861,578
729,1032,328
65,639,0
130,902,0
1009,939,0
868,548,299
715,810,101
533,1014,199
1049,93,0
95,117,0
786,552,68
141,133,0
119,649,0
824,939,124
799,518,256
242,483,84
306,101,0
184,293,0
80,428,0
97,1043,0
450,166,0
803,51,11
387,407,20
713,1050,396
197,693,15
638,663,285
106,482,0
134,916,0
553,494,99
524,811,170
420,75,0
907,30,0
828,436,0
212,1002,0
518,883,239
893,418,0
80,938,0
438,663,139
368,883,76
672,456,20
139,117,0
559,697,549
199,299,0
637,906,445
8,477,0
1057,338,0
520,729,286
207,610,71
278,902,26
27,617,0
215,90,0
34,80,0
38,602,0
76,155,0
723,36,0
757,911,269
648,719,155
604,71,0
97,670,0
187,213,0
244,521,74
153,790,0
154,302,0
1000,67,0
414,970,211
1026,929,0
455,534,118
177,838,0
918,904,305
306,860,44
233,764,6
100,392,0
661,1076,482
476,697,271
737,76,0
716,912,150
389,659,58
991,826,0
955,430,0
990,308,0
899,988,18
665,346,297
133,582,0
901,1044,124
151,986,0
43,522,0
673,685,104
1017,788,0
676,401,164
939,727,105
434,147,0
705,76,0
920,749,132
182,253,0
958,250,0
856,429,0
757,337,70
992,812,0
530,657,503
670,334,282
46,625,0
336,865,35
971,280,0
19,84,0
780,634,76
188,827,0
46,334,0
353,723,23
192,567,118
668,314,244
1015,821,0
30,801,0
381,827,46
301,726,10
625,706,283
413,837,116
195,1039,0
586,435,106
907,407,0
391,949,76
616,440,55
613,134,0
335,121,0
287,993,197
562,890,193
979,1031,0
375,106,0
233,165,0
665,700,142
265,739,11
1007,376,0
104,714,0
154,564,18
127,724,0
795,343,0
752,1035,381
920,508,0
933,236,0
457,690,193
813,680,124
819,739,217
500,1032,72
505,477,102
330,1034,551
847,548,297
980,564,0
1002,86,0
549,179,0
864,240,0
303,749,13
659,868,317
78,774,0
435,767,179
168,43,0
785,593,28
672,531,27
875,89,0
985,368,0
858,442,0
144,243,0
155,24,0
690,487,28
852,1071,156
375,769,93
628,163,0
159,1032,0
974,423,0
100,276,0
837,1015,53
761,632,51
461,827,95
1004,556,0
1070,72,0
166,664,14
374,15,0
374,931,125
383,810,93
756,397,39
528,33,0
563,95,0
204,284,0
398,985,261
110,414,0
515,747,227
55,115,0
1017,510,0
815,369,0
261,536,46
442,236,0
901,127,0
688,408,106
162,491,0
449,705,271
852,105,10
885,491,103
714,599,77
696,983,377
45,790,0
319,314,39
52,6,0
110,636,0
745,873,181
864,447,0
238,349,0
1081,118,0
1011,105,0
584,464,85
846,765,371
523,152,0
259,1001,42
230,165,0
594,434,97
714,816,80
679,867,202
854,802,245
125,251,0
691,388,244
230,783,14
1024,832,0
528,860,146
85,940,0
111,441,0
734,758,269
933,585,206
158,513,0
799,1042,128
504,772,202
587,1066,281
556,52,0
135,796,0
344,250,45
502,540,219
498,245,0
941,90,0
702,127,0
823,4,0
21,498,0
226,387,0
134,826,0
1041,839,0
882,370,0
66,967,0
324,275,44
210,824,7
355,826,70
355,64,0
318,721,15
340,818,14
17,65,0
53,516,0
390,87,0
32,514,0
574,19,0
995,267,0
642,238,42
603,80,0
859,714,233
187,830,0
753,390,54
812,1003,69
1041,156,0
168,14,0
336,482,16
503,573,368
11,803,0
74,257,0
660,1074,469
467,678,115
1073,300,0
1023,314,0
1074,914,0
405,1001,235
317,969,196
43,883,0
375,147,0
1022,893,0
49,370,0
206,22,0
583,504,69
681,505,15
881,601,241
506,792,128
102,90,0
479,343,171
124,807,0
953,527,0
87,253,0
68,148,0
24,334,0
348,606,23
270,484,65
120,647,0
932,737,122
938,115,0
143,881,0
344,1050,540
285,821,11
963,40,0
162,297,0
648,216,75
222,298,0
15,665,0
770,725,274
475,639,199
40,587,0
237,247,10
319,260,54
637,419,103
736,203,105
270,413,61
999,450,0
264,576,27
162,146,0
14,719,0
612,168,0
490,271,1
308,1015,313
498,620,320
866,891,369
624,564,72
493,953,319
1011,611,0
693,31,0
874,860,312
113,738,0
131,623,15
188,332,0
197,462,0
399,45,0
991,715,0
96,1079,0
927,505,0
101,964,0
171,985,0
702,536,47
762,216,85
297,836,19
987,371,0
1063,371,0
537,608,468
582,47,0
159,349,0
1068,266,0
365,509,28
740,725,230
343,281,42
524,774,162
387,627,56
585,751,253
293,538,11
188,345,0
791,1000,181
114,1006,0
46,567,0
185,874,0
372,102,0
459,871,159
726,137,0
645,545,55
1072,1039,0
114,740,0
309,465,15
752,648,50
1020,560,0
955,603,81
399,608,53
641,663,260
857,191,0
484,356,200
461,412,181
165,117,0
866,214,0
542,725,319
454,157,0
196,534,140
269,1064,175
824,154,48
424,897,131
857,762,339
405,1006,199
826,742,254
662,489,13
516,943,319
454,741,220
346,393,13
37,151,0
420,842,144
544,624,533
34,508,0
469,219,0
244,957,0
710,983,307
94,892,0
902,646,304
211,491,39
1018,121,0
999,830,0
7,768,0
925,718,196
403,24,0
115,183,0
1,498,0
359,524,29
687,933,223
119,470,0
375,609,29
17,175,0
858,1054,175
574,129,0
1035,1071,0
861,269,0
689,430,56
343,241,32
779,818,332
921,379,0
68,426,0
224,873,8
266,474,83
1053,82,0
387,45,0
25,462,0
1022,357,0
888,379,0
108,76,0
85,660,0
416,299,12
473,382,202
238,47,0
822,143,96
203,325,0
273,620,13
675,435,48
664,995,368
848,746,332
1058,400,0
419,423,44
1063,510,0
724,462,64
157,1006,0
502,59,0
100,818,0
159,537,10
156,869,0
714,251,138
498,204,0
529,557,240
1058,927,0
723,967,261
582,386,113
964,1011,10
265,9,0
367,581,22
408,737,76
281,987,201
532,590,414
312,367,32
819,241,0
190,310,0
132,760,0
843,835,337
209,370,0
553,292,44
897,400,0
399,711,87
399,713,87
479,935,156
1009,593,0
1069,1025,0
34,737,0
816,820,446
427,88,0
884,1013,98
617,452,57
890,294,0
184,463,0
336,1081,692
720,794,151
538,682,483
269,603,16
398,578,49
482,446,223
246,1036,28
957,1023,10
671,733,151
891,867,336
867,714,232
125,590,0
835,690,196
483,650,138
140,343,0
1063,205,0
737,627,35
637,269,91
1036,919,0
1019,861,0
565,309,79
344,201,49
704,597,71
1042,410,0
715,454,30
547,103,0
630,398,125
233,970,0
924,816,346
956,301,0
955,732,180
987,654,126
870,628,363
640,53,0
618,11,0
295,162,62
263,552,47
461,667,100
227,789,6
639,573,76
461,978,216
912,157,0
787,601,57
442,533,77
96,778,0
914,550,53
1023,834,0
723,700,30
427,1074,316
626,1038,242
182,545,158
460,289,0
956,432,0
355,119,0
517,97,0
807,961,177
146,251,0
855,85,0
936,391,0
994,356,0
482,502,65
970,239,0
543,445,80
80,803,0
464,902,52
845,239,0
550,455,75
113,286,0
391,569,18
53,147,0
17,14,0
932,334,0
1073,338,0
417,833,129
262,924,17
256,837,8
520,832,135
685,985,323
69,42,0
10,269,0
1019,29,0
584,1066,277
339,292,42
281,975,128
428,51,0
134,353,0
663,346,295
395,559,26
64,199,0
284,335,90
838,569,156
454,997,91
946,473,0
742,94,0
247,271,27
274,748,10
462,930,48
639,898,456
440,456,127
289,879,39
950,822,170
645,323,230
180,569,147
553,756,233
347,300,44
4,636,0
575,171,0
361,538,28
488,615,343
992,523,0
464,1011,53
965,368,0
71,564,0
1071,486,0
222,741,11
242,721,11
432,674,222
192,813,0
92,760,0
750,1080,347
890,1067,38
490,94,0
359,1065,449
117,868,0
256,483,72
555,499,89
988,204,0
241,429,13
918,236,0
970,593,0
626,285,78
352,1020,408
509,408,135
222,445,5
543,827,216
417,622,61
615,880,510
720,727,111
727,242,102
476,678,139
304,75,0
881,514,199
601,30,0
152,741,0
60,232,0
1049,152,0
324,1040,569
172,581,153
797,563,88
391,720,46
897,46,0
714,32,0
263,524,37
136,1074,0
975,391,0
127,168,0
73,246,0
665,975,341
437,218,0
1024,733,0
536,807,191
612,900,463
290,941,87
186,870,0
772,551,38
215,1007,0
682,706,139
695,848,158
199,890,0
975,256,0
431,696,397
1002,874,0
931,1002,21
917,612,247
769,840,222
892,929,275
316,249,65
493,176,0
963,292,0
443,158,0
497,541,203
515,925,211
303,988,361
811,18,0
535,154,0
698,570,77
453,836,171
923,132,0
234,58,0
994,963,11
524,722,325
886,1043,80
564,905,307
854,281,0
224,146,0
581,47,0
455,1047,146
680,812,71
814,213,0
266,1065,143
175,637,94
168,212,0
727,695,40
822,1010,58
336,170,42
606,258,29
1053,638,0
392,94,0
1016,583,0
356,116,0
375,307,41
226,823,8
458,947,34
659,391,198
837,270,0
709,662,77
727,749,210
364,721,23
226,315,0
406,529,27
824,669,210
694,967,312
859,1012,34
145,162,0
35,228,0
166,746,0
1022,517,0
442,1036,134
578,289,101
647,647,232
31,1070,0
843,942,102
1000,270,0
381,403,20
73,628,0
811,381,0
544,91,0
917,313,0
918,993,12
158,23,0
934,825,272
905,798,262
486,926,114
356,133,0
314,772,28
861,982,193
1048,409,0
947,159,0
580,972,289
469,599,352
810,276,0
815,565,127
141,728,0
726,682,60
561,549,134
546,788,187
660,885,370
470,631,176
187,609,87
273,843,13
724,956,214
290,319,103
950,875,223
332,919,265
1060,14,0
578,456,61
767,1070,265
225,202,0
475,771,146
746,339,132
757,141,64
311,574,15
765,637,55
500,567,365
621,778,214
300,584,10
306,482,22
797,630,136
182,312,0
132,407,0
805,435,0
928,473,0
418,170,0
454,105,0
730,818,156
110,539,0
611,930,543
326,184,42
712,139,0
39,426,0
333,407,23
150,535,0
287,211,64
397,24,0
425,107,0
163,764,0
870,1055,164
426,165,0
17,459,0
305,307,78
44,524,0
313,682,11
141,746,0
224,106,0
312,528,20
392,509,28
12,547,0
333,401,23
183,200,0
418,1077,201
107,864,0
923,769,184
1057,162,0
172,703,11
683,599,119
992,881,0
31,648,0
914,387,0
604,375,135
716,803,107
393,471,20
320,955,239
620,337,218
711,451,20
193,943,0
417,304,29
740,1051,364
24,434,0
1055,628,0
820,821,439
480,410,242
369,55,0
612,64,0
1045,220,0
954,181,0
309,486,12
952,589,72
281,500,44
792,91,5
214,83,0
717,1048,387
496,832,120
600,48,0
42,159,0
275,804,11
321,637,17
651,161,0
780,150,99
605,326,195
27,294,0
640,604,196
945,1042,29
155,973,0
781,1047,257
876,143,0
893,305,0
805,831,404
248,285,21
335,1057,718
739,607,46
991,5,0
60,897,0
111,878,0
242,349,0
653,968,292
911,465,0
455,686,173
638,155,0
612,415,88
462,327,94
543,856,193
832,929,133
818,95,94
1005,323,0
406,454,24
852,463,22
199,81,0
534,419,117
953,1007,17
1074,761,0
770,110,0
281,778,10
131,137,0
998,151,0
600,481,31
1055,256,0
129,4,0
253,866,10
584,359,171
184,712,18
655,69,0
173,12,0
641,45,0
628,834,396
995,773,0
733,439,11
357,980,277
446,330,111
394,478,20
634,790,167
668,936,282
787,427,6
797,813,422
641,37,0
292,871,55
576,326,115
757,386,40
1036,694,0
781,182,112
895,529,150
145,256,0
785,1061,172
510,856,177
592,289,136
424,27,0
374,31,0
609,250,21
587,67,0
39,624,0
71,167,0
561,45,0
258,959,14
427,325,67
97,502,0
552,1056,165
647,277,113
633,277,82
564,457,71
859,844,298
40,342,0
190,58,0
575,417,253
241,424,10
673,684,106
338,435,17
449,414,134
310,830,23
1048,499,0
629,1077,383
815,1068,223
736,701,90
842,624,384
701,645,98
430,47,0
390,425,21
147,739,0
79,752,0
67,184,0
700,989,337
718,865,123
779,136,68
735,925,181
456,877,123
685,696,123
254,728,12
316,82,0
591,302,214
470,1043,89
559,572,193
160,517,1
803,571,82
773,262,7
434,124,0
159,813,0
56,1062,0
1036,38,0
982,933,202
158,177,0
149,174,0
712,908,166
666,360,286
269,556,31
20,752,0
685,913,193
1055,815,0
903,23,0
834,789,293
476,165,0
832,268,0
224,836,9
935,905,203
470,38,0
841,104,55
149,338,0
10,596,0
720,364,176
639,269,88
1069,386,0
1031,543,0
16,706,0
732,108,0
926,477,0
601,759,160
28,587,0
783,201,73
796,186,27
401,187,0
793,471,182
1001,608,0
682,599,123
516,536,169
609,151,0
847,172,0
546,842,175
581,169,0
636,119,0
585,446,63
438,369,41
474,787,117
44,800,0
687,934,232
429,225,0
651,193,0
166,1005,0
285,950,43
737,158,15
848,350,0
941,840,261
911,750,202
245,932,0
741,1081,378
1037,1054,0
18,431,0
9,480,0
185,175,0
1003,7,0
725,1049,376
226,157,0
617,438,57
717,178,48
1044,771,0
294,647,8
654,29,0
532,127,0
505,222,0
874,519,241
578,55,0
301,409,32
122,565,0
867,426,0
247,16,0
970,345,0
722,108,0
1059,325,0
687,877,190
997,334,0
63,735,0
986,978,0
875,15,0
654,606,154
490,775,141
616,616,221
172,688,6
473,430,259
836,180,0
350,626,23
41,424,0
962,481,0
240,403,0
976,432,0
212,396,0
330,943,290
368,343,35
552,275,32
679,291,196
418,823,152
60,716,0
223,762,7
914,86,0
217,969,0
314,103,0
110,244,0
802,751,374
49,324,0
47,456,0
636,674,300
29,993,0
847,337,0
563,435,102
963,908,169
136,54,0
918,63,0
840,112,47
45,202,0
38,922,0
777,894,290
513,57,0
361,698,31
364,906,99
1055,676,0
950,471,0
1052,157,0
836,1025,107
178,987,0
698,115,0
1040,415,0
342,904,243
763,469,112
757,535,37
371,393,71
595,849,515
626,461,56
676,404,160
770,42,0
142,768,0
430,377,38
431,1068,333
172,579,160
881,426,0
468,988,91
1007,683,0
800,714,196
54,1005,0
854,424,0
112,443,0
415,870,169
324,558,12
270,793,8
144,293,0
567,960,268
423,14,0
346,105,0
706,850,111
223,368,0
354,902,137
937,30,0
820,306,0
48,412,0
291,366,37
990,276,0
69,709,0
238,1002,8
1060,598,0
191,585,109
143,638,12
837,425,0
11,778,0
601,474,56
453,458,189
932,440,0
761,395,45
1078,776,0
71,728,0
740,584,55
932,834,291
899,90,0
288,152,12
157,346,0
413,290,0
225,836,11
747,800,261
534,963,317
1011,888,0
603,493,58
663,42,0
1047,823,0
556,417,167
17,676,0
294,1071,368
559,174,0
424,966,158
578,854,398
547,81,0
326,338,35
971,1044,0
772,272,9
56,779,0
725,184,94
335,234,49
783,83,0
1015,206,0
445,512,52
350,646,16
290,705,14
394,306,30
1066,318,0
495,662,267
895,1040,171
1005,155,0
735,827,177
1049,414,0
421,68,0
833,360,0
410,871,147
353,886,184
785,790,451
624,347,191
512,582,356
137,502,0
328,163,38
237,318,0
676,111,0
201,908,0
990,1063,0
310,538,14
826,94,81
993,895,6
152,572,50
1048,276,0
258,777,8
764,62,0
173,746,0
924,72,0
104,452,0
590,449,53
1052,1026,0
1027,765,0
515,437,130
536,243,0
643,148,0
90,1070,0
455,1026,92
371,1071,300
332,684,14
784,384,13
943,87,0
519,646,351
709,806,104
198,665,11
59,31,0
718,261,139
444,450,138
610,510,46
64,881,0
119,184,0
754,1079,312
416,180,0
312,979,196
94,871,0
75,836,0
489,263,0
66,664,0
648,183,0
631,349,225
394,968,140
327,526,14
516,1037,108
833,168,0
270,987,66
121,367,0
334,845,29
392,937,51
588,956,341
987,935,137
466,55,0
845,652,315
953,189,0
246,466,98
943,66,0
914,331,0
840,772,375
143,10,0
524,507,103
244,614,19
763,800,411
258,496,47
333,617,13
335,470,17
991,212,0
937,1039,31
848,90,11
70,498,0
221,447,4
718,641,71
664,22,0
898,424,0
1040,556,0
485,642,165
852,1064,212
235,593,47
860,302,0
190,810,0
42,135,0
296,136,7
1002,849,0
178,614,107
499,1066,114
962,230,0
859,303,0
90,250,0
247,732,16
233,937,0
862,705,259
562,432,116
56,549,0
318,269,64
390,266,0
708,242,121
278,209,55
903,22,0
260,180,0
667,153,0
414,911,41
863,986,179
322,521,14
554,327,66
352,253,47
226,767,10
206,761,0
39,1055,0
235,658,35
34,393,0
650,88,0
302,426,25
757,831,230
688,950,340
1012,375,0
173,809,0
764,323,23
797,503,365
73,119,0
991,379,0
718,896,113
44,631,0
493,264,0
893,756,136
845,206,0
215,402,0
491,972,345
665,397,190
821,881,287
1024,337,0
845,393,0
635,315,171
300,205,51
465,467,179
952,268,0
168,457,0
450,973,61
925,368,0
183,345,0
641,706,223
346,501,14
832,551,267
740,293,92
265,321,120
13,288,0
875,165,0
73,531,0
615,117,0
94,592,0
1060,691,0
338,523,14
168,616,123
81,816,0
1034,260,0
200,693,19
296,443,44
11,565,0
952,411,0
685,1052,397
298,782,13
976,991,3
857,16,0
528,689,410
756,17,0
1071,732,0
127,1011,0
498,1043,80
897,597,227
483,160,0
10,887,0
422,792,67
474,441,278
947,223,0
39,859,0
481,226,0
798,715,189
223,996,0
902,954,130
145,27,0
916,1066,21
238,933,0
480,379,203
913,891,338
531,594,444
950,284,0
671,247,111
1017,186,0
139,849,0
856,899,347
1080,695,0
261,162,0
498,447,163
1037,472,0
997,313,0
147,117,0
481,516,109
980,1020,0
1032,316,0
1021,103,0
1070,803,0
1053,527,0
513,661,403
131,1045,0
348,69,0
55,390,0
1069,93,0
528,536,159
667,666,116
186,429,0
603,1009,317
428,846,160
83,463,0
831,1079,307
955,821,213
544,285,17
348,1004,416
185,1058,0
23,210,0
107,1072,0
846,51,31
892,86,0
588,482,52
530,923,255
1021,841,0
235,241,13
1055,450,0
923,380,0
699,916,223
184,287,0
605,626,363
870,65,0
957,386,0
919,561,42
282,987,208
608,658,522
1010,65,0
341,972,390
111,661,0
266,627,9
385,1,0
1030,1011,0
188,314,0
389,256,0
159,203,0
105,83,0
520,550,249
679,31,0
898,237,0
222,219,0
1022,1012,0
739,322,87
697,742,37
658,1066,455
413,813,169
335,402,17
606,206,0
805,703,164
991,82,0
708,671,51
877,849,297
12,848,0
811,794,365
144,832,0
606,777,228
809,1065,160
76,659,0
300,550,19
153,465,0
1014,17,0
57,238,0
956,127,0
912,818,316
570,89,0
969,85,0
275,1070,241
286,415,55
600,1041,148
90,473,0
782,976,221
438,815,149
423,674,168
1054,828,0
54,95,0
138,1055,0
230,788,7
757,644,42
727,962,243
591,236,8
192,627,75
40,659,0
1038,189,0
28,161,0
366,906,75
145,785,0
41,243,0
617,144,0
457,108,0
785,54,0
735,357,187
126,356,0
334,581,22
746,386,83
610,126,0
815,1036,152
15,821,0
222,689,35
337,918,245
708,109,0
42,545,0
956,457,0
558,961,219
295,385,20
898,232,0
322,194,55
559,198,0
233,944,0
853,538,363
875,195,0
605,818,469
1058,1029,0
972,666,143
173,886,0
449,706,283
306,987,353
1071,1025,0
1014,889,0
872,1039,116
121,153,0
560,514,79
201,183,0
833,993,194
1002,1014,0
919,133,0
156,835,0
787,973,208
336,1022,637
52,872,0
401,905,48
970,528,0
330,984,363
207,48,0
398,210,0
904,200,0
920,893,318
685,600,93
858,560,272
464,760,220
1060,178,0
1072,681,0
391,638,67
822,406,0
623,633,350
564,887,209
940,278,0
904,30,0
822,596,102
990,916,95
1007,923,0
986,972,8
264,522,38
1072,754,0
847,452,0
784,23,0
957,415,0
418,3,0
405,896,59
308,765,18
421,834,158
1078,539,0
465,1024,91
335,301,43
815,115,91
93,196,0
676,798,94
682,703,129
1081,786,0
570,920,347
105,920,0
982,97,0
501,284,44
1048,137,0
1056,829,0
730,775,229
1036,184,0
379,110,0
432,974,120
454,235,0
744,1060,357
130,194,0
420,458,50
248,336,14
1042,1061,0
896,723,313
1072,871,0
107,411,0
97,53,0
966,971,28
489,880,177
294,111,0
988,321,0
842,101,46
1078,608,0
281,667,14
